年月日,2317 鴻海,6505 台塑化,2412 中華電,2882 國泰金,2330 台積電,1301 台塑,1303 南亞,1326 台化,3008 大立光,2881 富邦金,2454 聯發科,2891 中信金,2002 中鋼,1216 統一,2308 台達電,3045 台灣大,2886 兆豐金,2912 統一超,2474 可成,4904 遠傳,2382 廣達,2892 第一金,2408 南亞科,2357 華碩,5880 合庫金,2207 和泰車,2884 玉山金,4938 和碩,2880 華南金,2303 聯電,2105 正新,2885 元大金,2801 彰銀,1101 台泥,2883 開發金,2395 研華,1402 遠東新,2887 台新金,2327 國巨,3481 群創,2354 鴻準,2409 友達,9904 寶成,2823 中壽,5871 中租-KY,2888 新光金,2890 永豐金,1590 亞德客-KY,2301 光寶科,1102 亞泥,2324 仁寶,2344 華邦電,8464 億豐,9910 豐泰,2049 上銀,2356 英業達,1476 儒鴻,2227 裕日車,2337 旺宏,3532 台勝科,2353 宏,3702 大聯大,2723 美食-KY,3034 聯詠,6239 力成,1227 佳格,2347 聯強,6456 GIS-KY,2360 致茂,2618 長榮航,3231 緯創,2603 長榮,1802 台玻,2377 微星,2610 華航,2633 台灣高鐵,9921 巨大,2498 宏達電,6415 矽力-KY,1605 華新,2345 智邦,1504 東元,2379 瑞昱,2385 群光,9945 潤泰新,1434 福懋,4958 臻鼎-KY,2834 臺企銀,2492 華新科,2542 興富發,2448 晶電,3044 健鼎,2915 潤泰全,1909 榮成,2313 華通,2371 大同,5264 鎧勝-KY,3682 亞太電,2809 京城銀,2615 萬海,2352 佳世達,1704 榮化,9917 中保,6409 旭隼,1314 中石化,2439 美律,2059 川湖,4943 康控-KY,2201 裕隆,1722 台肥,1536 和大,9914 美利達,2449 京元電子,9938 百和,2204 中華,1717 長興,2451 創見,4915 致伸,1229 聯華,2634 漢翔,9933 中鼎,6414 樺漢,3443 創意,1319 東陽,2376 技嘉,3673 TPK-KY,6269 台郡,3665 貿聯-KY,6176 瑞儀,2106 建大,2812 台中銀,2383 台光電,2015 豐興,6452 康友-KY,6116 彩晶,2923 鼎固-KY,6285 啟,2867 三商壽,8454 富邦媒,2606 裕民,2103 台橡,2845 遠東銀,9941 裕融,1723 中碳,2441 超豐,3706 神達,1312 國喬,8341 日友,1707 葡萄王,1710 東聯,1789 神隆,2231 為升,2104 國際中橡,3019 亞光,3406 玉晶光,5522 遠雄,2889 國票金,1477 聚陽,2006 東和鋼鐵,2392 正崴,9940 信義,3005 神基,6005 群益證,3036 文曄,3037 欣興,1210 大成,6120 達運,3189 景碩,2838 聯邦銀,2609 陽明,6412 群電,8150 南茂,1907 永豐餘,2355 敬鵬,1313 聯成,1440 南紡,2456 奇力新,2101 南港,5534 長虹,2023 燁輝,9907 統一實,6271 同欣電,5269 祥碩,1503 士電,2897 王道銀行,2903 遠百,2820 華票,5388 中磊,2373 震旦行,2027 大成鋼,2458 義隆,2849 安泰銀,2855 統一證,2362 藍天,6213 聯茂,2393 億光,1507 永大,2511 太子,2707 晶華,3023 信邦,2905 三商,2548 華固,1304 台聚,2501 國建,8422 可寧衛,3533 嘉澤,1702 南僑,2206 三陽工業,1904 正隆,2608 嘉里大榮,2637 慧洋-KY,2014 中鴻,3026 禾伸堂,5007 三星,2455 全新,1215 卜蜂,3450 聯鈞,8046 南電,9939 宏全,3413 京鼎,6541 泰福-KY,1409 新纖,8404 百和興業-KY,6214 精誠,1305 華夏,2239 英利-KY,2534 宏盛,8926 台汽電,2351 順德,6202 盛群,2312 金寶,6464 台數科,2607 榮運,4414 如興,1104 環泥,6605 帝寶,9925 新保,6451 訊芯-KY,5434 崇越,1225 福懋油,1718 中纖,1232 大統益,3035 智原,4532 瑞智,3576 聯合再生,2404 漢唐,6166 凌華,8131 福懋科,9908 大台北,2489 瑞軒,4438 廣越,1419 新紡,2504 國產,4551 智伸科,1307 三芳,5305 敦南,3376 新日興,3703 欣陸,9930 中聯資源,4919 新唐,2421 建準,2328 廣宇,1726 永記,2450 神腦,6153 嘉聯益,3010 華立,1905 華紙,3022 威強電,1234 黑松,2367 燿華,2515 中工,8039 台虹,3042 晶技,1560 中砂,9937 全國,3006 晶豪科,2605 新興,6206 飛捷,1310 台苯,4137 麗豐-KY,6257 矽格,1773 勝一,1537 廣隆,2908 特力,6282 康舒,3698 隆達,3017 奇鋐,2547 日勝生,6504 南六,1444 力麗,2481 強茂,2331 精英,8112 至上,2108 南帝,1532 勤美,2913 農林,2034 允強,1262 綠悅-KY,1736 喬山,2545 皇翔,8114 振樺電,1527 鑽全,8016 矽創,2228 劍麟,1589 永冠-KY,3705 永信,4426 利勤,6230 超眾,1522 堤維西,4552 力達-KY,1711 永光,2029 盛餘,3596 智易,2485 兆赫,3545 敦泰,2208 台船,2727 王品,2520 冠德,4935 茂林-KY,1558 伸興,1451 年興,1308 亞聚,6277 宏正,1582 信錦,2514 龍邦,1110 東泥,3030 德律,4960 誠美材,2406 國碩,4536 拓凱,2704 國賓,1338 廣華-KY,3060 銘異,5531 鄉林,2329 華泰,8213 志超,1201 味全,9905 大華,6278 台表科,2107 厚生,4994 傳奇,2332 友訊,2323 中環,5907 大洋-KY,1103 嘉泥,2402 毅嘉,8215 明基材,1714 和桐,1447 力鵬,2524 京城,2499 東貝,2368 金像電,1903 士紙,2349 錸德,3059 華晶科,3697 F-晨星,2837 凱基銀行,1337 再生-KY,2388 威盛,2062 橋椿,3454 晶睿,8429 金麗-KY,3515 華擎,3356 奇偶,2617 台航,1614 三洋電,1513 中興電,3062 建漢,3380 明泰,2612 中航,1626 艾美特-KY,3519 綠能,3149 正達,4164 承業醫,8411 福貞-KY,2102 泰豐,4306 炎洲,1535 中宇,2315 神達電腦,2374 佳能,4725 信昌化,4906 正文,3041 揚智,2601 益航,2430 燦坤,8081 致新,2536 宏普,3504 揚明光,3311 閎暉,5203 訊連,3049 和鑫,4141 龍燈-KY,3622 洋華,8072 陞泰,2910 統領,5608 四維航,4108 懷特,2538 基泰,3383 新世紀,2457 飛宏,2363 矽統,3704 合勤控,2475 華映,1709 和益,2832 台產,2010 春源,1611 中電,8101 華冠,2841 台開,2851 中再保,3653 健策,5854 合庫,2854 寶來證,2401 凌陽,3014 聯陽,8163 達方,2387 精元,2495 普安,6197 佳必琪,5471 松翰,2340 光磊,8070 長華,3043 科風,2614 東森,1806 冠軍,2505 國揚,3579 尚志,5469 瀚宇博,3605 宏致,2342 茂矽,2486 一詮,2426 鼎元,6191 精成科,3607 谷崧,6251 定穎,2417 圓剛,6115 鎰勝,2365 昆盈,3031 佰鴻,2478 大毅,2031 新光鋼,1519 華城,2314 台揚,2397 友通,2706 第一店,3518 柏騰,5607 遠雄港,8105 凌巨,9918 欣天然,1701 中化,1733 五鼎,1708 東鹼,9934 成霖,9927 泰銘,2436 偉詮電,2836 高雄銀,2476 鉅祥,3015 全漢,2359 所羅門,3051 力特,6139 亞翔,1609 大亞,1608 華榮,6289 華上,3024 憶聲,4526 東台,2705 六福,1473 台南,6209 今國光,6235 華孚,9924 福興,8249 菱光,2380 虹光,2316 楠梓電,1471 首利,1604 聲寶,2459 敦吉,2338 光罩,6142 友勁,3055 蔚華科,1737 臺鹽,2008 高興昌,2816 旺旺保,2477 美隆電,1455 集盛,2852 第一保,2017 官田鋼,2025 千興,3046 建,2480 敦陽科,2491 吉祥全,1538 正峰新,3048 益登,2405 浩鑫,2443 新利虹,1531 高林股,3050 鈺德,3038 全台,6136 富爾特,6117 迎廣,6168 宏齊,3057 喬鼎,2390 云辰,2461 光群雷,1533 車王電,9943 好樂迪,2321 東訊,3040 遠見,1109 信大,1217 愛之味,1459 聯發,2906 高林
2016/1/4,"2,804,319","417,166","1,215,840","1,341,449","6,137,797","633,474","521,789","502,301","1,504,074","931,434","1,343,002","579,139","436,006","401,162","966,711","438,215","432,399","211,035","1,347,929","442,762","289,585","269,601","311,328","447,242","122,375","213,608","399,545","665,726","205,754","529,990","234,289","257,226","111,460","275,489","215,454","139,411","182,496","187,251","59,378","423,778","439,756","471,210","197,309","286,642","281,534","178,772","210,105","21,266","179,979","179,618","305,893","85,063","715,740","237,557","186,139","433,689","579,883","32,910","16,956","5,401","116,720","125,693","28,211","309,364","193,869","128,174","130,153","323,291","43,297","427,857","229,677","80,328","45,995","267,599","300,757",,"120,933","840,814","189,886","31,306","161,680","75,961","401,337","132,837","159,889","27,410","284,670","61,588","43,959","214,177","428,878","67,897","172,119","4,978","242,652","20,680","119,663","127,485","24,706","360,859","63,594","143,885","25,104","46,430","51,393","81,648","77,950",,"81,100","112,148","195,092","146,997","88,160","84,898","51,254","25,509","29,457","145,480","9,177","34,267","145,548","223,796","18,213","129,683","43,763","600,615","213,592","766,454","326,530","32,760","16,834","160,661","5,846","211,856","45,973",964,"304,044","28,668","21,622","33,383","24,630","11,200","16,765","22,223","23,365","66,822","135,607","153,011","173,748","28,616","149,501","108,981","11,053","20,764","57,481","28,963","19,136","198,703","7,470","76,008","3,739","24,091","46,474","23,989","51,526","30,971","6,085","77,065","3,382","97,599","20,427","22,864","5,209","62,688","19,164","5,229","297,206","49,466","20,755","3,719","18,566","18,144","210,878","2,365",,"30,655","8,054","217,097",878,"14,932","231,260","12,639","4,895","35,847","1,096","96,187","27,262","5,924","98,052","65,114","10,914","48,681","31,026","4,139","80,079","110,041","29,047","24,283","5,648","4,789","35,892","6,300","4,956","35,716","152,236","9,145","148,391","44,091","70,415","55,336",,"18,260","64,367","30,651","39,599",,"32,774","12,497","4,011","28,955","37,198","40,944","5,545","26,052","5,076","19,489","8,186","149,335","16,402","6,921","28,683","4,900","78,894","8,533","136,545","31,084","15,621","5,475","4,793","16,553",,"3,178","5,743","11,694","10,365","19,633","200,587","1,047","2,921","34,338","31,682","6,904","17,577","2,611","34,380","2,052","2,349","12,327","1,543","23,976","34,614","23,673","17,767","6,683","27,314","58,943","25,433","12,628","69,627","312,311","28,644","3,017","46,496","10,583","68,635","41,178","218,190","10,846","30,652","14,207","14,786","10,643","8,750","25,560","3,384","36,196","9,068","44,691","12,985","9,203","14,215","27,294","82,454","22,679","256,993","15,316","202,025","181,572","28,167",,"17,755",943,"434,455","330,531","77,092","6,694","32,818","30,893","110,466","6,065","10,385","7,019","11,085","10,884","36,457",563,"14,087","18,514","253,941",802,896,"197,129","76,879","6,283","13,148","21,651","24,270","3,026","9,574","39,944","7,502","11,111","13,933","7,619","1,254","16,093","11,137","7,053","5,493","4,573","43,886","18,514","1,118","34,075","38,256",,,"21,876","2,808","17,752","214,464","24,544","1,148","5,883","1,056",124,"5,597","8,049","98,199","2,491","2,938","151,275","4,109","44,044","2,199","7,984","5,811","2,478",,"5,376","2,026","73,304","33,862","6,314","4,898","6,707","1,877","5,074","5,071","2,435","82,023","9,771","5,878","2,320",340,"2,648","21,035","18,751","5,197","26,751","8,146","13,667","1,743","5,208",532,"1,356","4,672","3,554","11,238","1,256","9,324",,,"20,620","11,656","129,763",0,"32,034","20,267","10,904","18,134","6,307",672,"7,451","1,166","2,837","10,889","12,141","8,476","2,836","2,497","31,496","3,887","8,600","2,881","4,186","1,572","2,833","1,375","1,797","1,784","6,229","26,515","40,828","7,108","2,674",381,"120,474",257,"11,433","2,919","8,101","7,238","1,090","43,229","1,925","1,508","3,611","9,358","3,955",949,871,"1,651",39,122,"2,635","8,907","7,588","2,114",645,"50,102","3,566","2,855","47,705","3,115","1,303","2,602","17,430","5,355","9,260","376,107",514,"1,712","1,101","21,859","2,330","3,114",416,"1,067","2,976",7,192,"6,726","5,441",350,"1,052",922,"2,945","2,909",88,"8,488","187,565","31,006","1,250","6,889","17,855",15,"5,641",156,"52,830","21,623","5,364"
2016/1/5,"2,386,189","236,496","947,014","1,102,283","6,436,850","411,689","522,255","302,126","3,717,277","1,269,474","1,219,940","547,060","485,463","262,046","1,575,244","358,252","359,445","249,820","1,536,061","490,213","233,015","207,942","327,813","340,085","63,462","163,607","333,530","594,478","114,191","446,452","198,462","272,737","89,857","141,869","130,271","166,541","224,224","200,707","55,785","329,609","505,742","568,200","379,033","312,052","237,374","161,380","137,360","29,547","156,216","103,149","231,910","105,627","1,028,288","170,520","186,219","597,253","411,186","35,493","11,692","4,100","128,250","67,912","67,707","376,593","217,624","120,680","70,630","313,883","34,200","331,981","262,340","54,627","72,521","307,706","163,525",,"75,177","484,078","205,451","23,761","423,373","44,316","595,086","84,669","127,485","17,323","282,768","32,591","63,735","346,564","699,138","80,702","111,351","5,165","219,604","14,486","235,572","80,107","14,528","307,990","101,610","227,019","21,879","102,958","59,537","90,956","75,952",,"58,011","121,794","437,749","156,241","110,197","157,842","53,248","15,198","21,648","142,995","3,674","62,733","121,795","283,940","26,728","142,228","70,655","1,330,813","575,696","427,117","241,031","28,739","13,427","195,375","7,501","223,532","41,972","3,386","262,048","45,699","22,347","41,784","16,242","14,334","12,581","19,872","24,436","197,071","146,710","158,276","149,056","21,493","106,234","56,255","11,513","22,640","55,699","29,798","15,238","294,111","7,978","96,281","3,643","25,273","27,989","18,325","45,112","21,356","7,053","131,246","2,486","56,480","8,324","11,865","3,463","103,348","13,717","5,948","468,760","31,419","18,357","6,122","21,126","39,215","278,384","1,281",,"82,288","9,879","209,015","1,311","11,895","268,800","5,525","3,680","27,757","1,083","80,539","22,785","10,224","87,286","78,663","5,993","52,154","10,176","3,453","114,311","164,247","44,539","40,997","7,112","4,507","23,252","4,543","8,834","4,270","570,555","6,876","247,411","37,939","41,237","57,219",,"18,214","90,071","42,115","20,247",,"13,800","8,579","7,201","40,462","39,970","12,698","5,233","47,205","4,765","30,732","8,113","83,166","7,801","1,523","24,723","3,095","70,004","11,545","143,530","31,866","23,536","3,398","2,054","23,499",,"4,894","7,427","6,004","16,262","10,207","161,224","1,773","2,575","34,964","91,982","7,267","10,469","2,900","34,253","3,822","5,046","21,640","2,656","23,489","46,734","16,904","17,236","6,494","2,075","70,837","35,939","18,361","68,067","588,802","20,859","1,195","88,932","3,020","107,011","27,168","222,828","13,107","31,680","4,961","18,934","23,246","7,189","23,573","3,783","50,841","6,995","28,119","14,443","5,849","8,823","59,582","149,055","48,957","273,449","13,416","205,186","140,495","21,286",,"17,929",637,"300,269","581,662","72,585","5,590","31,514","22,030","104,127","9,199","5,212","6,393","3,596","13,566","15,937",30,"14,627","20,381","369,418","1,021","1,417","177,806","69,972","6,343","11,520","19,423","10,261","1,144","16,270","53,203","4,035","8,802","21,524","10,697",574,"13,079","18,060","5,081","2,371","1,606","60,161","23,221","2,973","15,505","26,451",,,"12,709","5,641","10,650","94,403","64,801","3,914","10,273","1,045","1,819","4,266","17,286","97,122","1,595","1,092","132,950","4,073","30,481",768,"4,391","6,368","1,375",,"6,386","3,145","89,569","36,108","2,329","3,619","13,702",791,"2,846","4,881","5,237","196,113","6,310","7,705","1,414",127,"1,786","24,258","16,381","8,968","20,500","5,150","32,782","3,260","3,556","2,991","2,193","1,630","1,766","12,963",698,"2,601",,,"24,267","4,478","48,229","18,474","29,583","12,110","7,771","16,317","7,989",362,"5,159",672,"1,549","5,540","3,978","11,174","2,205","1,465","65,160","8,086","26,880","1,264","2,952","1,989","4,742","1,504","2,150","1,219","3,131","19,949","67,508","1,270","1,080",916,"64,818",94,"10,854","6,626","15,929","4,124","1,421","31,396","1,771","9,989","1,206","9,538","4,510","1,884",680,454,4,229,"1,604","4,099","35,868","3,211","2,032","29,969","5,086","1,485","41,354","4,919","3,393","1,363","15,451","6,577","11,684","414,238",270,914,275,"17,227","1,201","1,876",420,864,"1,691",228,171,"6,923","4,265","1,908",989,"3,137","4,112","1,285",104,"15,616","127,594","23,142","1,601","4,130","20,486",14,692,27,"36,012","15,133","5,361"
2016/1/6,"3,325,714","287,187","1,310,174","1,055,671","7,321,139","522,204","394,953","411,824","5,811,883","2,399,765","4,200,025","671,338","326,382","484,616","793,384","582,945","451,757","223,562","5,369,132","411,891","574,675","271,828","481,611","363,589","99,232","113,827","361,079","1,346,784","85,261","298,913","285,419","247,452","85,939","134,781","193,647","197,715","122,999","244,628","92,198","437,943","1,186,633","464,510","236,338","226,296","170,423","164,227","194,824","31,080","263,641","97,117","290,504","98,868","525,849","230,540","290,512","733,535","458,404","28,485","20,886","6,072","159,817","115,337","128,828","376,683","212,087","132,352","94,255","220,242","160,605","810,499","430,320","80,616","32,856","403,226","333,181",,"75,727","830,268","250,543","29,772","712,232","67,122","593,179","75,924","159,950","34,655","588,826","46,311","49,237","238,048","872,646","76,325","128,400","7,117","630,585","25,132","243,390","77,720","22,906","339,580","73,143","321,897","12,625","103,825","37,427","145,382","74,580",,"84,815","174,375","176,681","108,044","140,049","106,351","46,213","16,568","29,785","189,848","8,151","57,417","57,553","262,573","53,245","94,048","146,550","1,841,897","924,194","588,651","423,286","32,846","22,478","171,123","4,733","376,026","42,881","1,181","238,397","38,638","24,044","31,402","20,313","12,735","18,903","21,098","25,102","112,500","100,391","164,338","198,582","10,758","103,831","67,932","11,538","50,056","80,996","22,686","8,914","174,701","4,867","111,708","6,058","51,611","16,959","27,876","101,236","22,016","10,365","195,917","2,824","60,930","6,613","17,978","6,367","81,431","23,412","9,642","344,247","42,273","17,391","5,372","23,127","37,859","331,326","2,643",,"71,888","8,191","103,324",121,"15,162","259,183","4,729","5,009","21,503","3,228","323,032","30,276","7,814","110,123","68,388","16,063","48,885","12,926","2,704","96,252","158,677","88,695","41,469","5,876","1,681","78,911","4,105","8,241","6,805","795,145","12,502","179,142","44,412","24,570","43,970",,"10,102","70,755","37,132","29,435",,"7,522","8,999","9,659","23,943","32,871","13,610","15,495","27,339","7,788","35,346","5,373","160,072","11,463",415,"40,094","2,542","87,794","6,265","246,695","30,663","27,740","3,718","4,944","16,522",,"3,488","5,358","6,855","14,223","8,978","103,754","2,217","2,084","80,425","39,141","18,402","6,370","4,576","96,246","2,968","4,316","12,355","1,615","28,472","30,105","22,098","13,658","9,365","3,784","68,004","26,696","10,618","91,585","504,722","28,466","1,750","47,077","1,646","178,508","26,499","517,851","16,690","33,836","11,796","26,947","21,207","6,801","57,116","7,116","62,212","7,221","26,408","22,228","5,945","14,741","45,434","100,081","44,241","255,868","11,639","236,137","462,711","46,283",,"15,996",799,"237,232","709,186","133,281","6,999","35,520","28,541","160,092","19,531","6,452","6,210","7,907","15,139","11,163",160,"15,063","18,409","426,547","6,872","3,509","132,288","138,242","5,755","20,628","31,461","12,741","5,481","9,423","26,737","8,409","17,207","30,240","32,767",795,"36,495","15,207","9,149","3,838","3,684","41,139","16,970",475,"21,068","80,359",,,"17,020","5,774","18,601","71,467","43,271","2,800","11,570",905,568,"11,450","98,373","58,544","1,933","1,404","404,896","12,185","28,452","1,566","4,901","8,113","1,891",,"15,988","5,801","101,149","26,141","5,406","3,049","17,899","2,273","6,881","7,787","6,722","91,420","8,778","4,953","1,888",201,"5,442","28,422","10,418","8,502","33,444","6,181","51,747","3,779","7,385","2,100","1,886",868,"2,858","18,816",746,"4,199",,,"21,774","8,960","44,846","22,866","60,191","16,100","11,078","16,977","5,166",292,"15,226",698,"2,290","8,328","58,837","7,350",718,"1,755","44,916","6,009","22,514","2,576","4,149","2,224",812,"3,042","2,839","1,953","3,821","36,922","45,517","2,142","1,653",610,"60,397",62,"14,307","5,954","14,343","4,738","6,524","33,643","3,104","5,016","3,571","40,880","4,414",570,"1,205",618,148,396,"2,018","8,346","110,884","3,427","2,524","23,345","5,814",872,"50,752","6,303","4,542","2,620","16,044","3,662","11,415","353,511",535,"2,410","1,594","13,212","2,452","2,645",361,183,"4,793",129,132,"7,406","8,025","1,261","3,954","3,138","14,406","1,784",206,"9,300","211,957","41,155","2,142","12,202","19,715",43,29,160,"30,527","16,193","2,859"
2016/1/7,"3,145,237","503,475","1,409,638","1,852,031","8,432,791","906,245","420,872","478,644","4,885,579","2,580,172","4,610,941","825,822","422,292","476,781","937,239","490,960","880,331","280,042","5,814,064","424,222","446,332","378,291","385,740","536,420","141,232","136,295","407,306","1,286,615","202,642","665,768","369,750","390,945","107,002","551,115","262,997","225,491","232,667","295,264","52,047","507,778","671,360","559,109","379,321","364,510","241,205","268,808","290,428","37,083","240,925","143,233","340,622","83,427","814,823","481,484","345,374","515,827","724,497","37,041","29,128","8,678","142,934","130,925","106,254","500,085","287,694","181,963","115,091","412,215","51,909","726,674","347,146","81,507","48,210","286,886","250,618",,"100,642","799,238","169,865","49,551","613,694","90,145","476,346","89,954","201,490","31,578","593,623","68,807","75,838","206,475","664,759","63,841","168,385","14,238","493,722","28,177","188,025","119,010","28,308","345,486","120,812","341,605","25,041","206,934","53,434","346,057","119,229",,"83,461","125,118","366,033","150,080","254,074","200,996","61,242","26,598","39,808","397,019","9,727","98,535","78,185","267,589","32,536","158,045","117,090","1,528,519","567,018","391,462","689,923","54,264","27,978","199,838","6,886","684,722","64,582","1,282","323,784","62,750","35,096","32,766","21,513","36,599","30,610","37,029","34,368","120,365","100,962","243,592","332,066","27,369","243,435","153,118","17,616","58,737","112,286","29,923","16,799","260,076","9,077","132,529","4,579","94,567","25,889","43,018","77,824","25,411","15,395","202,793","6,092","86,617","6,384","27,136","13,695","81,462","27,156","11,609","518,435","26,466","27,484","6,787","28,863","59,166","348,110","3,854",,"67,513","14,754","171,035","12,173","22,784","226,484","16,491","9,195","34,204","5,138","276,743","22,576","10,323","161,732","192,281","15,684","64,898","26,458","4,334","131,658","154,396","84,814","39,653","9,290","4,531","52,950","5,310","7,898","6,718","657,398","14,568","432,218","46,808","47,509","67,809",,"10,452","93,053","91,369","93,704",,"13,887","16,351","22,617","42,944","46,731","38,917","8,574","75,472","6,146","50,595","10,338","84,254","18,966",303,"60,589","6,340","103,395","20,233","313,355","73,611","36,018","9,475","2,335","29,374",,"3,503","4,707","7,879","22,050","30,153","160,884","2,908","7,532","64,357","36,537","30,998","16,607","5,280","75,313","8,049","9,284","25,594",637,"43,554","37,319","40,040","27,970","17,175","1,681","74,484","25,382","27,229","102,057","581,734","45,322","3,220","70,629","5,336","419,472","52,730","550,109","17,230","64,146","12,526","33,383","34,753","16,414","52,392","8,710","47,916","11,491","88,664","25,155","7,840","43,114","100,783","222,144","52,269","172,242","17,916","528,721","627,227","55,395",,"33,783","2,343","443,744","532,638","73,019","9,101","33,455","23,694","227,565","26,999","7,719","11,224","12,507","18,495","26,845",151,"37,554","39,351","598,945","7,363","1,125","202,828","130,887","5,907","26,645","32,889","26,776","5,951","20,799","32,925","7,329","20,124","26,436","58,423","1,749","32,949","45,510","16,836","9,697","3,353","88,457","66,102","1,688","21,015","66,424",,,"41,036","3,619","24,197","81,500","68,932","7,034","11,608","3,351",357,"8,808","150,700","58,996","2,908","2,360","340,719","22,226","42,548","3,379","9,304","6,962","3,086",,"25,771","10,236","90,703","75,726","7,341","3,710","15,113","4,779","6,707","11,694","10,152","352,195","17,531","6,835","3,067",310,"2,808","36,853","22,798","5,214","27,615","9,489","94,947","1,418","8,593","3,226","1,308","1,152","4,266","22,877","1,147","11,648",,,"43,292","22,073","41,587","17,185","61,520","28,074","14,265","16,253","5,900",316,"7,719","2,342","6,572","15,513","16,838","9,027",263,"4,227","55,048","4,189","50,885","3,787","4,695","4,503","6,561","4,165","2,301","1,980","3,574","79,010","40,903","3,582","3,869","2,585","160,852",0,"18,679","8,406","36,276","12,354","5,564","75,900","5,958","6,034","3,575","16,085","6,314","2,475","1,215",826,42,170,"5,330","9,696","131,745","5,585","1,580","68,545","5,511","6,067","75,626","2,392","5,357","2,714","13,964","9,388","30,508","213,783",546,"4,877",617,"19,108","1,923","2,530",433,457,"4,666",171,229,"11,342","8,434","1,455","2,051","4,627","11,589","4,169",103,"11,976","125,964","36,102","2,223","15,114","56,920",94,"2,147",91,"41,581","20,531","2,451"
2016/1/8,"2,150,126","248,764","1,911,963","1,118,070","7,022,206","370,879","358,876","283,778","4,014,847","1,625,687","3,225,534","505,331","352,023","488,922","601,130","335,499","736,666","273,805","5,252,340","369,089","476,342","252,183","333,156","590,812","153,182","135,671","478,981","1,033,139","157,478","487,308","267,294","313,240","71,839","321,236","175,937","232,133","155,270","280,345","61,362","345,064","473,469","375,982","247,455","258,320","166,987","206,075","202,659","87,987","237,124","135,406","295,499","44,502","368,084","700,691","522,001","415,798","317,109","24,679","16,547","5,081","106,275","86,535","137,898","435,969","199,404","98,458","99,794","191,581","24,760","416,874","372,315","62,993","21,396","277,274","231,121",,"73,065","986,259","258,095","51,913","494,361","104,545","440,798","77,091","116,735","43,262","516,804","54,065","32,687","143,757","961,099","47,618","179,353","12,914","411,232","36,138","100,293","118,040","26,422","200,847","64,291","159,955","21,704","126,986","32,773","311,371","99,289",,"47,062","96,043","261,318","358,174","181,070","240,471","28,201","19,143","35,946","177,820","5,289","42,206","55,396","207,569","16,215","154,657","29,588","836,165","595,916","465,122","398,016","31,955","17,881","154,407","7,231","465,704","50,284","1,239","241,244","18,643","18,154","19,018","11,171","17,683","11,526","21,869","19,569","53,236","61,109","188,291","201,101","15,934","152,533","63,302","5,119","53,001","74,156","21,308","11,532","399,547","3,919","103,829","5,989","32,008","17,563","12,782","49,568","22,770","5,923","115,729","3,563","51,300","6,081","27,477","8,373","62,238","11,106","6,441","428,205","15,544","16,973","4,256","13,951","19,857","365,416","4,438",,"43,510","9,398","179,908","1,919","10,362","355,618","8,499","8,138","19,418","3,529","269,564","14,989","4,937","98,619","111,893","9,884","51,907","24,601","2,916","55,918","116,331","108,093","20,946","4,850","2,977","23,234","5,706","3,675","38,763","456,565","11,975","297,223","29,582","31,502","44,662",,"10,803","62,522","54,964","28,717",,"6,122","10,160","7,703","36,597","25,741","17,756","6,653","22,788","1,835","14,969","5,548","56,834","6,662",472,"28,311","4,014","66,287","6,644","204,425","31,997","25,721","3,423","3,005","15,111",,"2,224","3,957","6,806","6,925","9,214","134,224","1,880","5,155","24,628","14,936","13,584","6,163","1,896","28,005","3,278","4,896","12,715",605,"19,637","18,876","17,057","13,127","13,368","3,119","36,562","24,950","16,172","160,587","466,775","24,584","1,093","64,524","3,950","203,594","38,480","205,015","5,451","40,897","6,471","21,730","21,861","20,319","43,182","3,139","28,795","6,403","77,658","16,271","3,580","26,048","74,142","224,717","21,316","125,775","8,474","384,913","539,628","22,938",,"15,855",363,"185,634","562,024","38,644","4,130","25,841","12,166","198,541","10,929","4,803","4,401","3,706","27,098","12,804",749,"12,844","18,409","436,499","1,642","2,519","111,432","90,518","2,345","14,190","13,179","8,568","1,528","10,105","24,585","8,879","12,607","11,812","12,362",743,"13,055","20,319","26,998","5,048","4,158","55,804","27,719",559,"13,059","97,350",,,"19,266","4,446","17,406","52,416","47,596","3,023","10,991",608,"1,359","4,269","121,629","29,445","1,854","1,160","279,433","6,345","18,067","1,109","3,934","5,447","3,063",,"10,174","3,730","55,208","64,905","3,380","4,328","7,911","2,107","3,619","11,616","4,148","387,494","8,395","5,160","2,171",166,"1,806","33,330","11,309","3,884","22,703","4,616","28,750","1,764","1,988","2,038","1,051","1,511","2,473","8,871",585,"6,759",,,"16,609","6,654","28,832","15,829","33,331","15,679","12,981","11,443","5,132",279,"5,680","2,469","5,735","11,041","11,915","40,684",250,"3,334","35,058","2,906","17,394","1,635","11,515","1,395","1,676","1,612","1,310","1,471","4,408","38,671","33,362","3,631","3,816","3,279","212,339",65,"7,619","4,238","37,872","4,616","2,762","49,980","1,724","1,926","1,714","15,350","4,943","2,031","1,284",803,38,146,"4,992","4,307","197,684","2,652",513,"30,226","5,355","2,755","36,523",865,"4,961","2,783","5,623","5,250","22,162","400,102",587,"3,055",387,"10,208","2,300","1,699",184,107,"1,417",101,34,"8,132","3,840","1,797","1,031","1,001","3,689","14,955",88,"17,245","63,322","33,666","1,658","16,889","18,510",23,612,535,"29,541","28,397",874
