年月日,2317 鴻海,6505 台塑化,2412 中華電,2882 國泰金,2330 台積電,1301 台塑,1303 南亞,1326 台化,3008 大立光,2881 富邦金,2454 聯發科,2891 中信金,2002 中鋼,1216 統一,2308 台達電,3045 台灣大,2886 兆豐金,2912 統一超,2474 可成,4904 遠傳,2382 廣達,2892 第一金,2408 南亞科,2357 華碩,5880 合庫金,2207 和泰車,2884 玉山金,4938 和碩,2880 華南金,2303 聯電,2105 正新,2885 元大金,2801 彰銀,1101 台泥,2883 開發金,2395 研華,1402 遠東新,2887 台新金,2327 國巨,3481 群創,2354 鴻準,2409 友達,9904 寶成,2823 中壽,5871 中租-KY,2888 新光金,2890 永豐金,1590 亞德客-KY,2301 光寶科,1102 亞泥,2324 仁寶,2344 華邦電,8464 億豐,9910 豐泰,2049 上銀,2356 英業達,1476 儒鴻,2227 裕日車,2337 旺宏,3532 台勝科,2353 宏,3702 大聯大,2723 美食-KY,3034 聯詠,6239 力成,1227 佳格,2347 聯強,6456 GIS-KY,2360 致茂,2618 長榮航,3231 緯創,2603 長榮,1802 台玻,2377 微星,2610 華航,2633 台灣高鐵,9921 巨大,2498 宏達電,6415 矽力-KY,1605 華新,2345 智邦,1504 東元,2379 瑞昱,2385 群光,9945 潤泰新,1434 福懋,4958 臻鼎-KY,2834 臺企銀,2492 華新科,2542 興富發,2448 晶電,3044 健鼎,2915 潤泰全,1909 榮成,2313 華通,2371 大同,5264 鎧勝-KY,3682 亞太電,2809 京城銀,2615 萬海,2352 佳世達,1704 榮化,9917 中保,6409 旭隼,1314 中石化,2439 美律,2059 川湖,4943 康控-KY,2201 裕隆,1722 台肥,1536 和大,9914 美利達,2449 京元電子,9938 百和,2204 中華,1717 長興,2451 創見,4915 致伸,1229 聯華,2634 漢翔,9933 中鼎,6414 樺漢,3443 創意,1319 東陽,2376 技嘉,3673 TPK-KY,6269 台郡,3665 貿聯-KY,6176 瑞儀,2106 建大,2812 台中銀,2383 台光電,2015 豐興,6452 康友-KY,6116 彩晶,2923 鼎固-KY,6285 啟,2867 三商壽,8454 富邦媒,2606 裕民,2103 台橡,2845 遠東銀,9941 裕融,1723 中碳,2441 超豐,3706 神達,1312 國喬,8341 日友,1707 葡萄王,1710 東聯,1789 神隆,2231 為升,2104 國際中橡,3019 亞光,3406 玉晶光,5522 遠雄,2889 國票金,1477 聚陽,2006 東和鋼鐵,2392 正崴,9940 信義,3005 神基,6005 群益證,3036 文曄,3037 欣興,1210 大成,6120 達運,3189 景碩,2838 聯邦銀,2609 陽明,6412 群電,8150 南茂,1907 永豐餘,2355 敬鵬,1313 聯成,1440 南紡,2456 奇力新,2101 南港,5534 長虹,2023 燁輝,9907 統一實,6271 同欣電,5269 祥碩,1503 士電,2897 王道銀行,2903 遠百,2820 華票,5388 中磊,2373 震旦行,2027 大成鋼,2458 義隆,2849 安泰銀,2855 統一證,2362 藍天,6213 聯茂,2393 億光,1507 永大,2511 太子,2707 晶華,3023 信邦,2905 三商,2548 華固,1304 台聚,2501 國建,8422 可寧衛,3533 嘉澤,1702 南僑,2206 三陽工業,1904 正隆,2608 嘉里大榮,2637 慧洋-KY,2014 中鴻,3026 禾伸堂,5007 三星,2455 全新,1215 卜蜂,3450 聯鈞,8046 南電,9939 宏全,3413 京鼎,6541 泰福-KY,1409 新纖,8404 百和興業-KY,6214 精誠,1305 華夏,2239 英利-KY,2534 宏盛,8926 台汽電,2351 順德,6202 盛群,2312 金寶,6464 台數科,2607 榮運,4414 如興,1104 環泥,6605 帝寶,9925 新保,6451 訊芯-KY,5434 崇越,1225 福懋油,1718 中纖,1232 大統益,3035 智原,4532 瑞智,3576 聯合再生,2404 漢唐,6166 凌華,8131 福懋科,9908 大台北,2489 瑞軒,4438 廣越,1419 新紡,2504 國產,4551 智伸科,1307 三芳,5305 敦南,3376 新日興,3703 欣陸,9930 中聯資源,4919 新唐,2421 建準,2328 廣宇,1726 永記,2450 神腦,6153 嘉聯益,3010 華立,1905 華紙,3022 威強電,1234 黑松,2367 燿華,2515 中工,8039 台虹,3042 晶技,1560 中砂,9937 全國,3006 晶豪科,2605 新興,6206 飛捷,1310 台苯,4137 麗豐-KY,6257 矽格,1773 勝一,1537 廣隆,2908 特力,6282 康舒,3698 隆達,3017 奇鋐,2547 日勝生,6504 南六,1444 力麗,2481 強茂,2331 精英,8112 至上,2108 南帝,1532 勤美,2913 農林,2034 允強,1262 綠悅-KY,1736 喬山,2545 皇翔,8114 振樺電,1527 鑽全,8016 矽創,2228 劍麟,1589 永冠-KY,3705 永信,4426 利勤,6230 超眾,1522 堤維西,4552 力達-KY,1711 永光,2029 盛餘,3596 智易,2485 兆赫,3545 敦泰,2208 台船,2727 王品,2520 冠德,4935 茂林-KY,1558 伸興,1451 年興,1308 亞聚,6277 宏正,1582 信錦,2514 龍邦,1110 東泥,3030 德律,4960 誠美材,2406 國碩,4536 拓凱,2704 國賓,1338 廣華-KY,3060 銘異,5531 鄉林,2329 華泰,8213 志超,1201 味全,9905 大華,6278 台表科,2107 厚生,4994 傳奇,2332 友訊,2323 中環,5907 大洋-KY,1103 嘉泥,2402 毅嘉,8215 明基材,1714 和桐,1447 力鵬,2524 京城,2499 東貝,2368 金像電,1903 士紙,2349 錸德,3059 華晶科,3697 F-晨星,2837 凱基銀行,1337 再生-KY,2388 威盛,2062 橋椿,3454 晶睿,8429 金麗-KY,3515 華擎,3356 奇偶,2617 台航,1614 三洋電,1513 中興電,3062 建漢,3380 明泰,2612 中航,1626 艾美特-KY,3519 綠能,3149 正達,4164 承業醫,8411 福貞-KY,2102 泰豐,4306 炎洲,1535 中宇,2315 神達電腦,2374 佳能,4725 信昌化,4906 正文,3041 揚智,2601 益航,2430 燦坤,8081 致新,2536 宏普,3504 揚明光,3311 閎暉,5203 訊連,3049 和鑫,4141 龍燈-KY,3622 洋華,8072 陞泰,2910 統領,5608 四維航,4108 懷特,2538 基泰,3383 新世紀,2457 飛宏,2363 矽統,3704 合勤控,2475 華映,1709 和益,2832 台產,2010 春源,1611 中電,8101 華冠,2841 台開,2851 中再保,3653 健策,5854 合庫,2854 寶來證,2401 凌陽,3014 聯陽,8163 達方,2387 精元,2495 普安,6197 佳必琪,5471 松翰,2340 光磊,8070 長華,3043 科風,2614 東森,1806 冠軍,2505 國揚,3579 尚志,5469 瀚宇博,3605 宏致,2342 茂矽,2486 一詮,2426 鼎元,6191 精成科,3607 谷崧,6251 定穎,2417 圓剛,6115 鎰勝,2365 昆盈,3031 佰鴻,2478 大毅,2031 新光鋼,1519 華城,2314 台揚,2397 友通,2706 第一店,3518 柏騰,5607 遠雄港,8105 凌巨,9918 欣天然,1701 中化,1733 五鼎,1708 東鹼,9934 成霖,9927 泰銘,2436 偉詮電,2836 高雄銀,2476 鉅祥,3015 全漢,2359 所羅門,3051 力特,6139 亞翔,1609 大亞,1608 華榮,6289 華上,3024 憶聲,4526 東台,2705 六福,1473 台南,6209 今國光,6235 華孚,9924 福興,8249 菱光,2380 虹光,2316 楠梓電,1471 首利,1604 聲寶,2459 敦吉,2338 光罩,6142 友勁,3055 蔚華科,1737 臺鹽,2008 高興昌,2816 旺旺保,2477 美隆電,1455 集盛,2852 第一保,2017 官田鋼,2025 千興,3046 建,2480 敦陽科,2491 吉祥全,1538 正峰新,3048 益登,2405 浩鑫,2443 新利虹,1531 高林股,3050 鈺德,3038 全台,6136 富爾特,6117 迎廣,6168 宏齊,3057 喬鼎,2390 云辰,2461 光群雷,1533 車王電,9943 好樂迪,2321 東訊,3040 遠見,1109 信大,1217 愛之味,1459 聯發,2906 高林
2016/1/4,-313,204,-750,"-1,319",406,"1,159",0,749,-18,-148,-29,-154,-50,31,-556,129,0,13,-488,100,-126,-908,0,-240,-302,-1,0,-32,0,-153,32,-221,0,0,0,0,0,0,0,0,-131,0,0,213,-25,0,-667,29,-22,0,0,0,94,-14,0,41,-127,-4,0,0,0,0,0,-18,-230,21,0,-625,17,68,0,0,0,"1,270",0,,0,0,91,0,136,285,-95,0,-27,0,-8,0,0,0,-64,-13,0,-175,"-1,000",0,0,0,0,95,0,0,0,-4,0,0,-9,,0,0,68,-70,500,-155,80,23,0,-121,0,0,113,-74,0,-200,0,0,-60,320,-175,100,76,5,0,0,0,0,-37,0,-4,0,0,0,-20,0,0,0,-648,-30,-10,-254,-600,-54,0,0,0,0,0,-56,0,-180,0,0,0,0,0,0,0,0,0,0,-125,0,0,-100,0,0,"1,103",0,0,0,0,97,-160,0,,0,-64,99,0,0,0,0,0,0,0,0,96,0,0,-3,34,150,-411,0,-178,-96,-10,0,0,0,0,0,0,0,0,24,150,0,0,0,,0,0,0,-50,,0,0,0,0,0,0,0,0,0,6,-18,-295,119,0,0,0,-564,0,0,0,0,35,0,0,,-46,0,50,0,0,-7,0,0,0,200,0,-4,0,0,0,0,0,0,0,0,0,-60,0,0,0,0,30,-14,172,0,0,0,0,0,0,"-1,946",0,-88,0,0,35,0,0,0,0,-38,0,0,0,0,0,20,-8,189,0,0,0,0,,0,0,956,"1,466",0,0,0,0,-293,-2,0,0,-32,-3,0,0,0,0,-34,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,0,0,0,,,0,0,-69,375,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-512,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,88,0,0,0,311,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,60,0,0,-256,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/1/5,448,62,22,-808,-320,"-1,180","-2,472",-197,-21,"-1,875",-2,"-5,289",732,-6,-860,67,-15,-244,-12,-85,-401,-13,-2,-300,-12,-117,-487,267,-11,976,-3,-12,-10,-177,13,0,-6,-10,0,"-1,264",-1,-11,-3,"1,250",-1,-12,-12,0,-2,23,229,-650,"1,393",-51,-46,"1,507",-5,-10,0,0,-3,-2,0,-400,50,0,-1,-320,0,"-1,739",20,-4,-2,22,-5,,-61,-1,-17,0,401,341,-95,0,-16,-2,10,-6,0,-1,"1,012",0,-38,-195,0,0,0,-4,0,-2,0,-25,47,0,0,0,0,,190,-1,72,-325,91,-325,-106,-1,0,-150,32,-433,189,53,-129,-156,0,0,-61,120,-87,149,0,134,15,-6,0,-1,126,0,0,0,0,0,0,14,108,0,"-1,784",350,-74,0,0,4,28,0,0,0,0,-410,36,-480,0,0,0,0,0,0,0,119,0,0,0,0,0,-150,0,0,"1,469",0,0,0,0,-69,114,0,,"-1,422",52,12,6,0,250,0,0,0,0,0,0,0,0,8,0,-81,-27,0,-85,193,0,0,0,0,0,0,18,0,"1,627",0,250,0,0,-45,,0,46,0,0,,0,0,0,0,0,0,0,0,0,-27,15,5,0,0,0,0,-234,0,0,0,-92,0,0,0,,-48,0,0,0,0,-10,0,9,100,140,0,0,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,255,0,14,122,0,0,0,"-1,127",0,-68,0,0,0,0,-27,-20,0,0,0,0,0,-4,178,130,-35,256,0,72,66,0,,0,0,439,"1,844",0,0,0,0,-204,0,0,0,0,-50,0,0,0,0,169,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,0,0,,,0,0,-4,58,0,0,0,0,0,0,0,-232,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,68,0,0,0,0,0,,,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,158,0,0,0,30,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,200,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/1/6,-137,-27,424,-319,-555,-748,-127,"-1,756",-35,-792,-785,"-6,066",304,20,-65,-680,-15,-250,-483,-319,0,1,-2,0,1,7,1,-899,0,-299,0,1,0,0,62,0,0,0,0,1,-340,-829,17,0,0,1,1,0,0,26,0,0,-95,0,-130,"1,645",-3,-28,0,0,0,0,-19,-450,-874,115,0,0,0,160,"-2,354",-300,0,"-1,232","1,300",,0,7,-9,0,"1,987",0,0,0,-15,0,-182,0,0,0,486,0,-300,-192,-89,0,0,0,0,0,0,"-3,528",23,0,0,0,-29,,-273,1,0,-182,600,-262,-320,0,0,-149,31,-522,42,32,-96,95,0,"-1,947",-88,254,-7,0,0,-52,15,0,0,0,160,0,0,0,0,0,0,13,104,257,-160,4,-200,0,0,2,28,0,0,0,0,-159,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,-470,-67,95,0,,"-2,142",52,124,0,0,-107,0,0,0,0,315,-67,0,0,-46,0,-222,0,0,-8,243,-126,0,0,0,0,0,17,0,"1,950",0,0,0,0,0,,0,26,0,0,,0,0,0,0,0,0,0,0,0,-15,14,-271,0,0,0,0,-120,0,0,0,-116,0,0,0,,-42,0,20,0,0,-59,0,0,108,0,0,0,-22,0,0,0,0,0,0,0,0,0,30,0,0,0,0,-8,-2,0,0,30,0,0,0,"1,977",0,-93,0,0,0,0,-30,-18,0,0,0,0,0,-24,0,160,135,22,0,-20,0,0,,0,-15,465,"2,170",0,0,0,-280,-260,0,0,0,0,0,0,0,0,0,-746,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,,,0,0,0,35,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,,,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/1/7,-545,119,356,"-2,450",-846,102,10,8,-30,-972,-44,"-2,771",-11,-4,-189,-21,-259,-10,-133,-19,-2,-8,-3,-10,-6,0,-7,-435,-6,-360,-2,"-1,171",-4,192,18,0,-4,-7,0,-8,-419,-8,68,-700,0,0,-8,0,-231,-252,0,0,-10,-4,-102,"1,620",-10,8,0,0,0,0,-21,-22,558,0,0,-104,0,439,0,0,0,-100,0,,0,0,35,0,"-1,213",0,700,0,0,0,-17,0,0,0,210,0,0,-229,-50,0,0,0,0,0,0,-200,0,-113,0,-242,0,,44,0,-304,0,-450,-620,0,0,0,"-2,813",0,-483,120,-50,0,20,0,-652,-60,43,-38,0,0,-59,0,-15,0,0,-47,0,-30,0,0,0,0,0,0,0,-70,0,-208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,205",0,0,0,0,-67,54,0,,-255,0,46,5,0,65,0,0,0,0,0,-67,0,0,-430,0,0,0,0,-4,67,-252,0,0,0,0,0,0,0,"1,903",0,-90,0,0,0,,0,-150,0,100,,0,0,0,0,0,0,0,0,0,-58,0,-46,0,0,0,0,-841,0,0,0,-89,0,0,0,,-37,0,0,0,0,-38,0,9,0,0,0,0,-12,-187,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,-49,0,14,128,0,0,0,676,0,-71,0,0,0,0,0,0,0,0,0,0,0,-19,-34,-253,45,24,0,-100,0,0,,0,0,584,"2,349",0,0,0,-100,35,0,0,0,0,0,0,0,0,0,-250,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,,,0,0,0,90,0,0,0,0,0,0,0,80,0,0,0,0,0,0,120,0,0,,0,0,0,0,0,0,0,0,0,0,-20,500,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,120,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,100,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-150,0,0,0,0,0,0
2016/1/8,"-1,259",161,36,-309,-119,0,15,0,1,-205,-266,-820,572,0,-265,43,-120,3,-234,100,-200,0,0,-156,0,-30,-716,-496,0,0,-70,0,0,0,60,0,0,0,0,0,-170,0,0,-463,0,0,50,0,0,0,0,0,1,291,-102,"2,682",-17,-8,0,0,0,0,-18,74,738,0,0,140,0,30,400,0,-138,0,0,,0,0,0,0,381,-523,817,0,0,0,150,0,0,0,295,0,0,-344,-60,0,0,0,0,0,0,-56,0,-42,0,-61,0,,0,0,-29,-451,-450,-127,0,0,0,0,0,0,166,0,0,0,0,0,-72,203,-100,0,0,19,0,0,0,0,-86,0,-28,0,0,0,0,0,0,0,-245,-113,-30,0,0,-9,0,0,0,0,0,1,0,-600,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,80,0,0,0,0,0,210,0,,0,0,6,13,0,"-1,716",0,0,0,0,238,-11,0,0,-480,0,0,0,0,-4,-84,-229,0,0,0,0,0,0,0,987,0,-55,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-442,0,0,0,-89,0,0,0,,-34,0,0,-19,0,-255,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,13,350,2,35,0,0,-750,-308,0,-107,0,0,0,0,0,0,0,0,0,0,0,-4,0,483,7,65,0,-40,331,0,,0,0,-225,-179,-100,0,0,0,-441,-4,0,0,0,0,0,0,0,0,-392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,,,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,,0,0,0,0,0,0,0,0,0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,-39,0,0,0,0,0,0,0,0,0,135,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/1/11,-976,596,783,-76,-218,753,279,0,5,136,-82,-50,0,-8,-235,-19,50,32,-699,0,-191,0,0,2,0,-5,"-1,033",-16,0,0,-95,-418,0,0,-839,-21,0,-350,0,0,-171,-200,0,0,0,0,0,0,-564,0,309,0,0,-782,0,"3,670",-7,-8,0,0,0,124,-24,46,560,0,0,-459,0,-160,0,-479,0,-984,385,,0,0,8,0,701,0,136,230,-82,0,76,0,0,0,"2,212",0,0,-432,100,0,0,33,0,-137,0,-50,17,-84,0,0,38,,0,0,160,-91,0,-455,0,0,0,-125,0,-159,20,-29,0,0,150,358,-304,65,-146,150,0,78,0,-37,0,0,-50,0,-30,0,0,0,-20,8,148,-559,-938,128,0,0,0,26,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,-40,0,0,0,0,0,450,0,0,0,0,60,128,0,,0,0,300,0,0,"-1,375",0,0,0,0,0,100,0,0,-420,0,0,0,0,0,125,-309,0,0,0,0,0,0,0,940,0,199,0,0,0,,0,-89,0,0,,0,0,0,0,0,0,0,0,0,35,0,10,0,0,0,0,-118,0,0,0,-89,0,-10,0,,-29,0,0,-20,0,-140,0,0,0,0,0,-13,0,-142,0,0,0,0,0,0,0,-100,30,0,0,0,43,0,213,0,0,-30,0,0,-320,"-3,366",0,-124,0,0,0,0,0,0,0,0,0,0,0,-19,0,149,306,377,0,0,293,0,,0,0,20,616,0,0,0,-100,-420,0,0,0,-20,0,0,0,0,0,-623,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,,,0,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,103,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0
2016/1/12,"-1,640",516,"1,999",96,47,27,-55,186,-30,-414,-41,-5,-3,"-1,851",-177,200,100,10,33,0,"-1,661",-3,0,-28,-3,-3,"-1,209",-269,-2,-4,-40,-3,-1,82,-5,0,-1,-2,-1,-2,0,-3,-1,-1,-1,-3,-4,0,-1,-2,378,0,10,-136,0,"3,308",-15,-17,0,0,-1,68,0,-40,80,14,0,24,0,-775,-1,-1,0,72,-1,,-10,-1,3,-1,"1,164",-1,109,0,0,0,-453,-1,0,0,0,0,137,-497,0,0,0,5,0,0,0,0,22,-43,0,0,-41,,0,-2,39,0,"1,010",-308,0,0,-56,-327,0,-141,70,0,0,0,150,0,-200,225,0,130,0,0,0,-10,0,0,65,0,-31,0,0,0,-10,13,0,"-1,159",-422,-1,0,0,0,26,0,0,0,0,0,0,0,-332,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,125,0,-75,0,0,57,100,0,,-726,0,530,0,0,0,0,0,0,0,-25,100,0,72,0,0,131,0,0,-20,0,-22,-1,0,0,0,0,0,0,425,0,53,0,0,0,,0,-136,0,50,,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,-286,0,-460,0,-39,0,-10,0,,-31,0,0,-20,0,-100,0,0,0,300,0,0,0,-14,0,0,0,0,0,0,0,-170,0,0,0,0,40,-10,-75,0,0,20,0,0,-316,213,0,-111,0,0,0,0,-78,-20,0,0,0,0,0,-60,0,20,637,"2,067",0,-55,204,0,,0,0,-100,626,20,0,0,-90,-6,0,0,0,0,0,0,0,0,0,-509,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,,,0,0,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36,0,105,0,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0
2016/1/13,-556,787,-71,-879,-437,150,-1,672,10,-426,-1,-305,347,-23,44,0,-44,0,358,0,-2,-4,0,0,-3,0,-4,-234,-1,-4,0,-117,-1,-1,-5,0,-2,-2,0,-3,0,398,0,-1,-1,-4,-3,0,-1,-2,-2,0,201,-67,-1,662,-24,-5,0,0,-2,0,55,0,0,0,0,-105,0,225,-912,-201,0,-100,0,,0,-1,16,0,342,0,-16,0,0,0,0,-1,0,0,341,0,0,-561,-177,0,0,0,0,160,0,-81,20,0,0,0,-60,,"-1,181",-2,191,0,0,-115,0,0,0,0,0,-60,0,0,0,990,0,0,0,0,-80,0,0,-39,0,-10,0,0,-119,0,0,0,0,0,-50,0,0,-325,-52,65,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-132,-485,0,-55,0,0,-115,9,0,,0,0,209,0,0,-210,0,0,0,0,100,0,0,0,-101,0,0,0,0,3,120,0,0,0,0,0,0,0,0,105,0,-67,0,0,0,,0,-25,0,0,,0,0,0,0,0,0,0,0,0,0,0,-18,0,0,0,0,-518,0,-50,0,109,0,0,0,,-26,0,0,0,0,-30,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22,-312,198,0,14,0,0,0,22,0,-90,0,0,0,0,0,-20,0,0,206,0,0,-61,0,-30,23,85,0,0,100,0,,0,0,-100,280,-788,0,33,0,-162,0,0,0,0,0,0,0,0,0,-957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,,,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,0,0,0
2016/1/14,-246,-22,"1,231",-715,-200,0,-62,137,-34,-210,-19,"-2,139",0,0,-762,-38,511,-6,29,0,-59,0,0,-4,0,-63,-338,0,-242,0,-30,0,-119,0,60,0,111,0,0,0,-40,0,20,-264,0,0,0,0,163,0,0,0,0,0,0,"2,745",-193,-10,0,0,0,0,5,-25,130,0,-180,468,-8,197,-408,-220,0,0,0,,0,0,28,0,-46,0,0,-16,0,0,48,0,0,0,695,0,0,0,0,0,0,0,0,0,0,-25,32,0,0,0,-8,,0,0,-368,-110,300,-175,0,0,0,-188,0,-33,60,0,0,"1,308",106,250,70,0,0,94,0,-10,0,0,0,0,-394,0,-30,0,0,0,0,0,36,0,0,0,0,0,0,-1,0,0,0,80,0,-245,0,0,0,-72,0,0,0,0,0,0,0,0,-36,0,0,0,0,-136,-356,0,0,0,-449,-120,2,0,,-81,0,-213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,-100,0,0,0,0,0,0,0,0,-70,18,0,0,0,,0,-134,0,0,,0,0,0,-31,0,0,0,0,-70,-29,0,-70,0,0,0,0,"-1,559",0,-225,0,-89,0,0,0,,-26,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-140,0,0,0,-84,30,-20,-160,0,0,0,0,0,0,-188,0,-278,0,0,0,0,0,-20,0,0,0,0,0,-33,0,-48,225,28,0,7,0,-66,,0,0,0,"1,307",-604,0,0,0,-680,0,0,0,0,0,0,0,0,0,350,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,-75,,,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,131",0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
